pair_id,id_a,id_b,split_a,split_b,label_a,label_b,uci_row_number_a,uci_row_number_b,word_cosine,char_cosine,max_cosine,primary_matcher,cross_split,label_conflict,above_protocol_threshold,reason_code_suggestion,text_a,text_b,source_script,method_version
N0410,T3103,H1096,train,heldout,spam,spam,3863,5469,0.8930080627321497,0.7872688432227174,0.8930080627321497,word,True,False,False,threshold_candidate_review_needed,Free Msg: Ringtone!From: http://tms. widelive.com/index. wml?id=1b6a5ecef91ff9*37819&first=true18:0430-JUL-05,http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=true¡C C Ringtone¡,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0125,T0678,H0215,train,heldout,spam,spam,838,1123,0.8925044315562716,0.7885033774309657,0.8925044315562716,word,True,False,False,high_token_overlap_review_needed,Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call 08002888812 or reply for delivery tomorrow,Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0199,H0286,T1547,heldout,train,ham,ham,1449,1928,0.8921516146024567,0.6381241499241964,0.8921516146024567,word,True,False,False,threshold_candidate_review_needed,Don‘t give a flying monkeys wot they think and I certainly don‘t mind. Any friend of mine and all that!,"Dont give a monkeys wot they think and i certainly don't mind. Any friend of mine&all that! Just don't sleep wiv , that wud be annoyin!",scripts/audit_duplicates.py,duplicate-audit-v1.0
N0343,H0534,T2294,heldout,train,ham,ham,2725,2845,0.8914338053078826,0.7532462050138127,0.8914338053078826,word,True,False,False,threshold_candidate_review_needed,"Tunde, how are you doing. This is just wishing you a great day. Abiola.","Tunji, how's the queen? how are you doing. This is just wishing you a great day. Abiola.",scripts/audit_duplicates.py,duplicate-audit-v1.0
N0213,T1229,H0551,train,heldout,ham,ham,1525,2843,0.734439471916631,0.8885979549146004,0.8885979549146004,char,True,False,False,generic_short_text_review_needed,Yup ok thanx...,Ok thanx...,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0214,T1229,H0660,train,heldout,ham,ham,1525,3395,0.734439471916631,0.8885979549146004,0.8885979549146004,char,True,False,False,generic_short_text_review_needed,Yup ok thanx...,Ok thanx...,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0090,H0110,T4189,heldout,train,spam,spam,594,5231,0.8836884761651049,0.8656414524060658,0.8836884761651049,word,True,False,False,threshold_candidate_review_needed,PRIVATE! Your 2003 Account Statement for 07753741225 shows 800 un-redeemed S. I. M. points. Call 08715203677 Identifier Code: 42478 Expires 24/10/04,PRIVATE! Your 2003 Account Statement for <fone no> shows 800 un-redeemed S. I. M. points. Call 08715203656 Identifier Code: 42049 Expires 26/10/04,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0029,T0201,H0316,train,heldout,spam,spam,241,1624,0.8823096968175435,0.8365999560586802,0.8823096968175435,word,True,False,False,high_token_overlap_review_needed,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0031,T0201,H0804,train,heldout,spam,spam,241,4105,0.8823096968175435,0.8365999560586802,0.8823096968175435,word,True,False,False,high_token_overlap_review_needed,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0225,H0316,T3494,heldout,train,spam,spam,1624,4349,0.8823096968175435,0.8365999560586802,0.8823096968175435,word,True,False,False,high_token_overlap_review_needed,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0226,H0316,T3676,heldout,train,spam,spam,1624,4587,0.8823096968175435,0.6668574404823262,0.8823096968175435,word,True,False,False,high_token_overlap_review_needed,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08718727870150ppm,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0419,H0804,T3494,heldout,train,spam,spam,4105,4349,0.8823096968175435,0.8365999560586802,0.8823096968175435,word,True,False,False,high_token_overlap_review_needed,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0420,H0804,T3676,heldout,train,spam,spam,4105,4587,0.8823096968175435,0.6668574404823262,0.8823096968175435,word,True,False,False,high_token_overlap_review_needed,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08718727870150ppm,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0152,H0207,T0961,heldout,train,ham,ham,1091,1188,0.8819586714615633,0.6799793201432409,0.8819586714615633,word,True,False,False,threshold_candidate_review_needed,Goodmorning today i am late for  &lt;DECIMAL&gt; min.,"Goodmorning, Today i am late for  &lt;#&gt; min.",scripts/audit_duplicates.py,duplicate-audit-v1.0
N0088,H0110,T3878,heldout,train,spam,spam,594,4842,0.881493116755612,0.8730873911930072,0.881493116755612,word,True,False,False,threshold_candidate_review_needed,PRIVATE! Your 2003 Account Statement for 07753741225 shows 800 un-redeemed S. I. M. points. Call 08715203677 Identifier Code: 42478 Expires 24/10/04,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0112,T0648,T1680,train,train,spam,spam,802,2095,0.7692247187274833,0.9191062347045845,0.9191062347045845,char,False,False,False,high_token_overlap_review_needed,"Last Chance! Claim ur £150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Sub. 16","Final Chance! Claim ur £150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Subs 16",scripts/audit_duplicates.py,duplicate-audit-v1.0
N0113,T0648,T1988,train,train,spam,spam,802,2474,0.7692247187274833,0.9191062347045845,0.9191062347045845,char,False,False,False,high_token_overlap_review_needed,"Last Chance! Claim ur £150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Sub. 16","Final Chance! Claim ur £150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Subs 16",scripts/audit_duplicates.py,duplicate-audit-v1.0
N0271,T1680,T2319,train,train,spam,spam,2095,2882,0.7692247187274833,0.9191062347045845,0.9191062347045845,char,False,False,False,high_token_overlap_review_needed,"Final Chance! Claim ur £150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Subs 16","Last Chance! Claim ur £150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Sub. 16",scripts/audit_duplicates.py,duplicate-audit-v1.0
N0318,T1988,T2319,train,train,spam,spam,2474,2882,0.7692247187274833,0.9191062347045845,0.9191062347045845,char,False,False,False,high_token_overlap_review_needed,"Final Chance! Claim ur £150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Subs 16","Last Chance! Claim ur £150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Sub. 16",scripts/audit_duplicates.py,duplicate-audit-v1.0
N0127,T0680,T3727,train,train,spam,spam,840,4648,0.7631971070595976,0.9186553936956279,0.9186553936956279,char,False,False,False,high_token_overlap_review_needed,We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed,We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0367,T2535,T3705,train,train,ham,ham,3151,4621,0.5249459505818845,0.9176078268073249,0.9176078268073249,char,False,False,False,generic_short_text_review_needed,"Sorry,  in meeting I'll call you later","Sorry, I'll call later In meeting.",scripts/audit_duplicates.py,duplicate-audit-v1.0
N0220,H0311,H0805,heldout,heldout,spam,spam,1599,4113,0.800674467781943,0.9150697198110999,0.9150697198110999,char,False,False,False,threshold_candidate_review_needed,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,URGENT! Your Mobile number has been awarded a <UKP>2000 prize GUARANTEED. Call 09061790125 from landline. Claim 3030. Valid 12hrs only 150ppm,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0421,H0805,H0945,heldout,heldout,spam,spam,4113,4760,0.800674467781943,0.9150697198110999,0.9150697198110999,char,False,False,False,threshold_candidate_review_needed,URGENT! Your Mobile number has been awarded a <UKP>2000 prize GUARANTEED. Call 09061790125 from landline. Claim 3030. Valid 12hrs only 150ppm,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0126,T0679,T1906,train,train,ham,ham,839,2381,0.8930902176501552,0.9130737417722642,0.9130737417722642,char,False,False,False,high_token_overlap_review_needed,"Sir, I have been late in paying rent for the past few months and had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thanks","Good evening Sir, hope you are having a nice day. I wanted to bring it to your notice that I have been late in paying rent for the past few months and have had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thank you for everything.",scripts/audit_duplicates.py,duplicate-audit-v1.0
N0436,T3737,T4403,train,train,spam,spam,4659,5504,0.9091283058877976,0.782611877366432,0.9091283058877976,word,False,False,False,threshold_candidate_review_needed,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08718738002 Identifier Code: 48922 Expires 21/11/04,PRIVATE! Your 2003 Account Statement for 07808247860 shows 800 un-redeemed S. I. M. points. Call 08719899229 Identifier Code: 40411 Expires 06/11/04,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0010,T0100,T3866,train,train,spam,spam,118,4824,0.8770294735098044,0.9086871183774291,0.9086871183774291,char,False,False,False,threshold_candidate_review_needed,You are a winner U have been specially selected 2 receive £1000 or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810910p/min (18+) ,u r a winner U ave been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810710p/min (18 ),scripts/audit_duplicates.py,duplicate-audit-v1.0
N0067,T0297,T1269,train,train,spam,spam,359,1574,0.9054867405456033,0.8874725040276308,0.9054867405456033,word,False,False,False,threshold_candidate_review_needed,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC 08718720201 HG/Suite342/2Lands Row/W1J6HL,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0284,T1769,T2114,train,train,spam,spam,2208,2633,0.9019544956502605,0.905382096567759,0.905382096567759,char,False,False,False,high_token_overlap_review_needed,"URGENT! Your mobile No 07xxxxxxxxx won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP! BOX97N7QP, 150PPM","URGENT! Your mobile No 077xxx WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP, 150ppm",scripts/audit_duplicates.py,duplicate-audit-v1.0
N0413,T3136,T3919,train,train,spam,spam,3907,4897,0.851857831763603,0.9037714484689481,0.9037714484689481,char,False,False,False,threshold_candidate_review_needed,Do you want a new video handset? 750 anytime any network mins? Half Price Line Rental? Camcorder? Reply or call 08000930705 for delivery tomorrow,Want the latest Video handset? 750 anytime any network mins? Half price line rental? Reply or call 08000930705 for delivery tomorrow,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0075,T0350,T0885,train,train,spam,spam,425,1092,0.9029013029015438,0.7530849001109303,0.9029013029015438,word,False,False,False,threshold_candidate_review_needed,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only,WIN URGENT! Your mobile number has been awarded with a £2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm ,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0155,T0885,T2338,train,train,spam,spam,1092,2911,0.9029013029015438,0.7595814766026586,0.9029013029015438,word,False,False,False,threshold_candidate_review_needed,WIN URGENT! Your mobile number has been awarded with a £2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm ,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0269,T1654,T1769,train,train,spam,spam,2065,2208,0.9019544956502605,0.7997038776648137,0.9019544956502605,word,False,False,False,high_token_overlap_review_needed,"URGENT! Your mobile No *********** WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362220 ASAP! BOX97N7QP, 150ppm","URGENT! Your mobile No 07xxxxxxxxx won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP! BOX97N7QP, 150PPM",scripts/audit_duplicates.py,duplicate-audit-v1.0
N0028,T0201,T0710,train,train,spam,spam,241,880,0.9010105906733358,0.8147104150313981,0.9010105906733358,word,False,False,False,high_token_overlap_review_needed,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0134,T0710,T3494,train,train,spam,spam,880,4349,0.9010105906733358,0.8147104150313981,0.9010105906733358,word,False,False,False,high_token_overlap_review_needed,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0135,T0710,T3676,train,train,spam,spam,880,4587,0.9010105906733358,0.6659491123800334,0.9010105906733358,word,False,False,False,high_token_overlap_review_needed,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08718727870150ppm,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0290,T1811,T2172,train,train,spam,spam,2270,2700,0.9009124324686922,0.867736159665903,0.9009124324686922,word,False,False,False,generic_short_text_review_needed,88066 FROM 88066 LOST 3POUND HELP,FROM 88066 LOST £12 HELP,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0006,T0065,T0158,train,train,ham,ham,77,184,0.8682130544722498,0.9005194298267557,0.9005194298267557,char,False,False,False,high_token_overlap_review_needed,Thats cool. i am a gentleman and will treat you with dignity and respect.,ok. I am a gentleman and will treat you with dignity and respect.,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0391,H0663,H0867,heldout,heldout,spam,spam,3410,4387,0.6862773731850764,0.8995640847137686,0.8995640847137686,char,False,False,False,threshold_candidate_review_needed,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 8000930705,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0316,T1943,T3611,train,train,spam,spam,2421,4501,0.8986074787113382,0.8249410732356196,0.8986074787113382,word,False,False,False,threshold_candidate_review_needed,SMS SERVICES For your inclusive text credits pls gotto www.comuk.net login 3qxj9 unsubscribe with STOP no extra charge help 08702840625 comuk.220cm2 9AE,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE",scripts/audit_duplicates.py,duplicate-audit-v1.0
N0317,T1943,T4400,train,train,spam,spam,2421,5500,0.8986074787113382,0.8249410732356196,0.8986074787113382,word,False,False,False,threshold_candidate_review_needed,SMS SERVICES For your inclusive text credits pls gotto www.comuk.net login 3qxj9 unsubscribe with STOP no extra charge help 08702840625 comuk.220cm2 9AE,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE",scripts/audit_duplicates.py,duplicate-audit-v1.0
N0442,T3878,T4189,train,train,spam,spam,4842,5231,0.8195298451864295,0.8959270002477038,0.8959270002477038,char,False,False,False,threshold_candidate_review_needed,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0,PRIVATE! Your 2003 Account Statement for <fone no> shows 800 un-redeemed S. I. M. points. Call 08715203656 Identifier Code: 42049 Expires 26/10/04,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0188,T1137,T1513,train,train,spam,spam,1415,1888,0.8586113115593069,0.8957326980954828,0.8957326980954828,char,False,False,False,high_token_overlap_review_needed,Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18 yrs,Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs ,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0189,T1137,T4019,train,train,spam,spam,1415,5019,0.8586113115593069,0.8957326980954828,0.8957326980954828,char,False,False,False,high_token_overlap_review_needed,Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18 yrs,Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0071,T0344,T2030,train,train,spam,spam,419,2526,0.8568760336570144,0.8952449849396972,0.8952449849396972,char,False,False,False,high_token_overlap_review_needed,FREE entry into our £250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,FREE entry into our £250 weekly comp just send the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0438,T3792,T4089,train,train,ham,ham,4731,5114,0.8918600440072414,0.8201583444432998,0.8918600440072414,word,False,False,False,generic_short_text_review_needed,I've reached already.,I've reached sch already...,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0032,T0209,T3671,train,train,spam,spam,251,4578,0.8912199826543354,0.7819609865208483,0.8912199826543354,word,False,False,False,high_token_overlap_review_needed,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0066,T0296,T3671,train,train,spam,spam,358,4578,0.8912199826543354,0.7819609865208483,0.8912199826543354,word,False,False,False,high_token_overlap_review_needed,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0150,T0860,T2191,train,train,ham,ham,1062,2723,0.8910215430663997,0.8700482487303769,0.8910215430663997,word,False,False,False,threshold_candidate_review_needed,I'm working technical support :)voice process.networking field.,I'm working technical support :)voice process.,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0021,T0158,T1123,train,train,ham,ham,184,1397,0.8682130544722498,0.8897680581430559,0.8897680581430559,char,False,False,False,high_token_overlap_review_needed,ok. I am a gentleman and will treat you with dignity and respect.,Thats cool! I am a gentleman and will treat you with dignity and respect.,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0222,T1294,T1712,train,train,ham,ham,1607,2139,0.7534960393767803,0.8892595484923426,0.8892595484923426,char,False,False,False,generic_short_text_review_needed,When you came to hostel.,Then why you came to hostel.,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0242,T1453,T2655,train,train,spam,spam,1808,3299,0.8421160961740095,0.8868332298903034,0.8868332298903034,char,False,False,False,threshold_candidate_review_needed,Todays Voda numbers ending 1225 are selected to receive a £50award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app ,Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app ,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0399,T2901,T4064,train,train,spam,spam,3596,5080,0.7156982682047145,0.8857521531218778,0.8857521531218778,char,False,False,False,threshold_candidate_review_needed,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0008,T0100,T0136,train,train,spam,spam,118,161,0.8852868887568703,0.8672932718556904,0.8852868887568703,word,False,False,False,high_token_overlap_review_needed,You are a winner U have been specially selected 2 receive £1000 or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810910p/min (18+) ,You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0009,T0100,T0994,train,train,spam,spam,118,1226,0.8852868887568703,0.8672932718556904,0.8852868887568703,word,False,False,False,high_token_overlap_review_needed,You are a winner U have been specially selected 2 receive £1000 or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810910p/min (18+) ,You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0130,T0710,T0711,train,train,spam,spam,880,881,0.8843808474473495,0.7281085352074915,0.8843808474473495,word,False,False,False,high_token_overlap_review_needed,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0161,T0961,T1606,train,train,ham,ham,1188,2006,0.8819586714615633,0.7426274528888404,0.8819586714615633,word,False,False,False,high_token_overlap_review_needed,"Goodmorning, Today i am late for  &lt;#&gt; min.","Goodmorning, today i am late for  &lt;DECIMAL&gt; min.",scripts/audit_duplicates.py,duplicate-audit-v1.0
N0046,T0241,T1122,train,train,ham,ham,288,1395,0.400660164028823,0.8818074311330253,0.8818074311330253,char,False,False,False,generic_short_text_review_needed,Ok..,Oh ok..,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0441,T3878,T4026,train,train,spam,spam,4842,5029,0.8814432150754177,0.8477052975153243,0.8814432150754177,word,False,False,False,threshold_candidate_review_needed,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08715203685 Identifier Code:4xx26 Expires 13/10/04,scripts/audit_duplicates.py,duplicate-audit-v1.0
