cluster_id,member_order,id,split,uci_row_number,label,text,normalized_text,source_script,method_version
E0113,2,T1468,train,1827,ham,Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!,wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0113,3,T2524,train,3137,ham,Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!,wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0114,1,T0884,train,1090,spam,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p£3.99,you are awarded a sipix digital camera! call 09061221061 from landline. delivery within 28days. t cs box177. m221bp. 2yr warranty. 150ppm. 16 . p p£3.99,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0114,2,T4421,train,5527,spam,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p£3.99,you are awarded a sipix digital camera! call 09061221061 from landline. delivery within 28days. t cs box177. m221bp. 2yr warranty. 150ppm. 16 . p p£3.99,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0115,1,T0889,train,1096,ham,Now only i reached home. . . I am very tired now. . I will come tomorro,now only i reached home. . . i am very tired now. . i will come tomorro,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0115,2,T3408,train,4236,ham,Now only i reached home. . . I am very tired now. . I will come tomorro,now only i reached home. . . i am very tired now. . i will come tomorro,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0116,1,T0909,train,1124,ham,Ok.ok ok..then..whats ur todays plan,ok.ok ok..then..whats ur todays plan,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0116,2,T2987,train,3711,ham,Ok.ok ok..then..whats ur todays plan,ok.ok ok..then..whats ur todays plan,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0116,3,T4311,train,5392,ham,Ok.ok ok..then..whats ur todays plan,ok.ok ok..then..whats ur todays plan,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0117,1,H0216,heldout,1125,ham,Good morning princess! How are you?,good morning princess! how are you?,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0117,2,H0219,heldout,1134,ham,Good morning princess! How are you?,good morning princess! how are you?,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0118,1,T0924,train,1143,spam,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,i don't know u and u don't know me. send chat to 86688 now and let's find each other! only 150p/msg rcvd. hg/suite342/2lands/row/w1j6hl ldn. 18 years or over.,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0118,2,T1936,train,2414,spam,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,i don't know u and u don't know me. send chat to 86688 now and let's find each other! only 150p/msg rcvd. hg/suite342/2lands/row/w1j6hl ldn. 18 years or over.,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0118,3,T2206,train,2743,spam,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,i don't know u and u don't know me. send chat to 86688 now and let's find each other! only 150p/msg rcvd. hg/suite342/2lands/row/w1j6hl ldn. 18 years or over.,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0119,1,T0941,train,1163,ham,K. I will sent it again,k. i will sent it again,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0119,2,T4391,train,5491,ham,K. I will sent it again,k. i will sent it again,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0119,3,T4393,train,5493,ham,K. I will sent it again,k. i will sent it again,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0120,1,H0224,heldout,1168,ham,I am not having her number sir,i am not having her number sir,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0120,2,H0849,heldout,4326,ham,I am not having her number sir,i am not having her number sir,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0121,1,H0225,heldout,1170,ham,Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow,ok . . now i am in bus. . if i come soon i will come otherwise tomorrow,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0121,2,H0458,heldout,2266,ham,Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow,ok . . now i am in bus. . if i come soon i will come otherwise tomorrow,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0122,1,T0948,train,1173,spam,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!","got what it takes 2 take part in the wrc rally in oz? u can with lucozade energy! text rally le to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0122,2,T3947,train,4931,spam,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!","got what it takes 2 take part in the wrc rally in oz? u can with lucozade energy! text rally le to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0123,1,T0970,train,1201,ham,NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;,neft transaction with reference number &lt;#&gt; for rs. &lt;decimal&gt; has been credited to the beneficiary account on &lt;#&gt; at &lt;time&gt; : &lt;#&gt;,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0123,2,T2381,train,2969,ham,NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;,neft transaction with reference number &lt;#&gt; for rs. &lt;decimal&gt; has been credited to the beneficiary account on &lt;#&gt; at &lt;time&gt; : &lt;#&gt;,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0124,1,H0232,heldout,1202,ham,Otherwise had part time job na-tuition..,otherwise had part time job na-tuition..,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0124,2,H0769,heldout,3900,ham,Otherwise had part time job na-tuition..,otherwise had part time job na-tuition..,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0124,3,H1089,heldout,5428,ham,Otherwise had part time job na-tuition..,otherwise had part time job na-tuition..,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0125,1,T0974,train,1206,spam,WIN a year supply of CDs 4 a store of ur choice worth £500 & enter our £100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3,win a year supply of cds 4 a store of ur choice worth £500 & enter our £100 weekly draw txt music to 87066 ts&cs www.ldew.com.subs16+1win150ppmx3,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0125,2,T1846,train,2309,spam,WIN a year supply of CDs 4 a store of ur choice worth £500 & enter our £100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3,win a year supply of cds 4 a store of ur choice worth £500 & enter our £100 weekly draw txt music to 87066 ts&cs www.ldew.com.subs16+1win150ppmx3,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0126,1,T0981,train,1213,ham,Ok then i will come to ur home after half an hour,ok then i will come to ur home after half an hour,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0126,2,T3301,train,4104,ham,Ok then i will come to ur home after half an hour,ok then i will come to ur home after half an hour,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0127,1,T0986,train,1218,spam,You have 1 new voicemail. Please call 08719181513.,you have 1 new voicemail. please call 08719181513.,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0127,2,T2631,train,3273,spam,You have 1 new voicemail. Please call 08719181513.,you have 1 new voicemail. please call 08719181513.,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0128,1,T0988,train,1220,ham,K..k..i'm also fine:)when will you complete the course?,k..k..i'm also fine:)when will you complete the course?,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0128,2,T2060,train,2565,ham,K..k..i'm also fine:)when will you complete the course?,k..k..i'm also fine:)when will you complete the course?,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0129,1,T0990,train,1222,spam,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,no. 1 nokia tone 4 ur mob every week! just txt nok to 87021. 1st tone free ! so get txtin now and tell ur friends. 150p/tone. 16 reply hl 4info,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0129,2,T1112,train,1381,spam,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,no. 1 nokia tone 4 ur mob every week! just txt nok to 87021. 1st tone free ! so get txtin now and tell ur friends. 150p/tone. 16 reply hl 4info,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0130,1,T1020,train,1261,ham,"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us","we have sent jd for customer service cum accounts executive to ur mail id, for details contact us",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0130,2,T4039,train,5047,ham,"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us","we have sent jd for customer service cum accounts executive to ur mail id, for details contact us",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0131,1,T1025,train,1266,ham,I will see in half an hour,i will see in half an hour,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0131,2,T2415,train,3005,ham,I will see in half an hour,i will see in half an hour,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0132,1,T1032,train,1274,ham,Ok...,ok...,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0132,2,T1065,train,1320,ham,Ok...,ok...,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0132,3,T1146,train,1428,ham,Ok...,ok...,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0132,4,T1192,train,1484,ham,Ok...,ok...,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0132,5,T1364,train,1701,ham,Ok...,ok...,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0132,6,T1858,train,2323,ham,Ok...,ok...,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0132,7,T2017,train,2510,ham,Ok...,ok...,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0132,8,T2137,train,2661,ham,Ok...,ok...,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0132,9,T2539,train,3157,ham,Ok...,ok...,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0132,10,T3892,train,4860,ham,Ok...,ok...,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0133,1,T1037,train,1282,ham,Oh ho. Is this the first time u use these type of words,oh ho. is this the first time u use these type of words,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0133,2,T2666,train,3312,ham,Oh ho. Is this the first time u use these type of words,oh ho. is this the first time u use these type of words,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0133,3,T3719,train,4639,ham,Oh ho. Is this the first time u use these type of words,oh ho. is this the first time u use these type of words,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0134,1,T1038,train,1284,ham,"Ever green quote ever told by Jerry in cartoon ""A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt","ever green quote ever told by jerry in cartoon ""a person who irritates u always is the one who loves u vry much but fails to express it...!..!! :-) :-) gud nyt",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0134,2,T3329,train,4141,ham,"Ever green quote ever told by Jerry in cartoon ""A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt","ever green quote ever told by jerry in cartoon ""a person who irritates u always is the one who loves u vry much but fails to express it...!..!! :-) :-) gud nyt",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0135,1,T1041,train,1288,ham,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng","night has ended for another day, morning has come in a special way. may you smile like the sunny rays and leaves your worries at the blue blue bay. gud mrng",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0135,2,T2807,train,3477,ham,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng","night has ended for another day, morning has come in a special way. may you smile like the sunny rays and leaves your worries at the blue blue bay. gud mrng",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0135,3,T3496,train,4353,ham,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng","night has ended for another day, morning has come in a special way. may you smile like the sunny rays and leaves your worries at the blue blue bay. gud mrng",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0136,1,T1076,train,1333,ham,Good Morning plz call me sir,good morning plz call me sir,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0136,2,T1519,train,1895,ham,Good Morning plz call me sir,good morning plz call me sir,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0136,3,T1787,train,2235,ham,Good Morning plz call me sir,good morning plz call me sir,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0137,1,T1089,train,1351,spam,"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 £3/wk","free2day sexy st george's day pic of jordan!txt pic to 89080 dont miss out, then every wk a saucy celeb!4 more pics c pocketbabe.co.uk 0870241182716 £3/wk",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0137,2,T1693,train,2110,spam,"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 £3/wk","free2day sexy st george's day pic of jordan!txt pic to 89080 dont miss out, then every wk a saucy celeb!4 more pics c pocketbabe.co.uk 0870241182716 £3/wk",scripts/audit_duplicates.py,duplicate-audit-v1.0
