id,split,uci_row_number,text,label
T1371,train,1708,Yes! I am a one woman man! Please tell me your likes and dislikes in bed...,ham
T1372,train,1709,Was doing my test earlier. I appreciate you. Will call you tomorrow.,ham
H0338,heldout,1710,"How's my loverboy doing ? What does he do that keeps him from coming to his Queen, hmmm ? Doesn't he ache to speak to me ? Miss me desparately ?",ham
T1373,train,1711,U meet other fren dun wan meet me ah... Muz b a guy rite...,ham
T1374,train,1712,"(No promises on when though, haven't even gotten dinner yet)",ham
H0339,heldout,1713,I got your back! Do you have any dislikes in bed?,ham
T1375,train,1714,o turns out i had stereo love on mi phone under the unknown album.,ham
T1376,train,1715,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX,spam
H0340,heldout,1716,Yeah I don't see why not,ham
H0341,heldout,1717,Asking do u knw them or nt? May be ur frnds or classmates?,ham
T1377,train,1718,"Sorry about earlier. Putting out fires.Are you around to talk after 9? Or do you actually have a life, lol!",ham
H0342,heldout,1719,WOW! The Boys R Back. TAKE THAT 2007 UK Tour. Win VIP Tickets & pre-book with VIP Club. Txt CLUB to 81303. Trackmarque Ltd info@vipclub4u.,spam
T1378,train,1720,"As in missionary hook up, doggy hook up, standing...|",ham
H0343,heldout,1721,Then u better go sleep.. Dun disturb u liao.. U wake up then msg me lor..,ham
T1379,train,1722,"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.",ham
T1380,train,1723,Am watching house – very entertaining – am getting the whole hugh laurie thing – even with the stick – indeed especially with the stick.,ham
T1381,train,1724,Thought praps you meant another one. Goodo! I'll look tomorrow ,ham
T1382,train,1725,"Hi Jon, Pete here, Ive bin 2 Spain recently & hav sum dinero left, Bill said u or ur rents mayb interested in it, I hav 12,000pes, so around £48, tb, James.",ham
T1383,train,1726,There bold 2  &lt;#&gt; . Is that yours,ham
T1384,train,1727,You know there is. I shall speak to you in  &lt;#&gt;  minutes then,ham
T1385,train,1728,"""ALRITE HUNNY!WOT U UP 2 2NITE? DIDNT END UP GOIN DOWN TOWN JUS DA PUB INSTEAD! JUS CHILLIN AT DA MO IN ME BEDROOM!LOVE JEN XXX.""",ham
T1386,train,1729,I went to project centre,ham
H0344,heldout,1730,As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,ham
T1387,train,1731,Lol yeah at this point I guess not,ham
T1388,train,1732,Doing project w frens lor. ,ham
T1389,train,1733,Lol. Well quality aint bad at all so i aint complaining,ham
T1390,train,1734,"K, can that happen tonight?",ham
T1391,train,1735,"Hi, this is Mandy Sullivan calling from HOTMIX FM...you are chosen to receive £5000.00 in our Easter Prize draw.....Please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else....",spam
H0345,heldout,1736,"I think we're going to finn's now, come",ham
T1392,train,1737,Why tired what special there you had,ham
H0346,heldout,1738,I will come tomorrow di,ham
H0347,heldout,1739,I cant pick the phone right now. Pls send a message,ham
H0348,heldout,1740,K go and sleep well. Take rest:-).,ham
T1393,train,1741,U guys never invite me anywhere :(,ham
T1394,train,1742,UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of£2000 CASH 18+only. To opt out txt X to 07786200117,spam
T1395,train,1743,I can do that! I want to please you both inside and outside the bedroom...,ham
T1396,train,1744,"""EY! CALM DOWNON THEACUSATIONS.. ITXT U COS IWANA KNOW WOTU R DOIN AT THEW/END... HAVENTCN U IN AGES..RING ME IF UR UP4 NETHING SAT.LOVE J XXX.""",ham
T1397,train,1745,I love to wine and dine my lady!,ham
T1398,train,1746,Someone has conacted our dating service and entered your phone because they fancy you!To find out who it is call from landline 09111030116. PoBox12n146tf15,spam
T1399,train,1747,"Im cool ta luv but v.tired 2 cause i have been doin loads of planning all wk, we have got our social services inspection at the nursery! Take care & spk sn x.",ham
T1400,train,1748,I don know account details..i will ask my mom and send you.my mom is out of reach now.,ham
T1401,train,1749,I think u have the wrong number.,ham
T1402,train,1750,Feel Yourself That You Are Always Happy.. Slowly It Becomes Your Habit &amp; Finally It Becomes Part Of Your Life.. Follow It.. Happy Morning &amp; Have A Happy Day:),ham
T1403,train,1751,DO NOT B LATE LOVE MUM,ham
T1404,train,1752,Got it..mail panren paru..,ham
H0349,heldout,1753,* Was thinking about chuckin ur red green n black trainners 2 save carryin them bac on train,ham
T1405,train,1754,Give one miss from that number please,ham
T1406,train,1755,Jus came back fr lunch wif my sis only. U leh?,ham
T1407,train,1756,How is your schedule next week? I am out of town this weekend.,ham
T1408,train,1757,Really good:)dhanush rocks once again:),ham
H0350,heldout,1758,Lmao ok I wont be needing u to do my hair anymore.,ham
T1409,train,1759,"Miss ya, need ya, want ya, love ya.",ham
T1410,train,1760,Sorry i'm not free...,ham
T1411,train,1761,Do u ever get a song stuck in your head for no reason and it won't go away til u listen to it like 5 times?,ham
H0351,heldout,1762,Nt yet chikku..simple habba..hw abt u?,ham
T1412,train,1763,"Got ur mail Dileep.thank you so muchand look forward to lots of support...very less contacts here,remember one venugopal you mentioned.tomorrow if not late,i shall try to come up till there.goodnight dear.",ham
T1413,train,1764,Sometimes Heart Remembrs someone Very much... Forgets someone soon... Bcoz Heart will not like everyone. But liked ones will be Remembered Everytime... BSLVYL,ham
T1414,train,1765,Joy's father is John. Then John is the NAME of Joy's father. Mandan,ham
T1415,train,1766,Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY £10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&,spam
T1416,train,1767,Hi this is yijue... It's regarding the 3230 textbook it's intro to algorithms second edition... I'm selling it for $50...,ham
T1417,train,1768,SMS AUCTION You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,spam
T1418,train,1769,"K, want us to come by now?",ham
T1419,train,1770,How. Its a little difficult but its a simple way to enter this place,ham
T1420,train,1771,Ha... Both of us doing e same thing. But i got tv 2 watch. U can thk of where 2 go tonight or u already haf smth in mind...,ham
T1421,train,1772,Dont show yourself. How far. Put new pictures up on facebook.,ham
T1422,train,1773,Watching tv now. I got new job :),ham
T1423,train,1774,"Good afternoon sexy buns! How goes the job search ? I wake and you are my first thought as always, my love. I wish your fine and happy and know I adore you!",ham
T1424,train,1775,"I'm not coming over, do whatever you want",ham
H0352,heldout,1776,"Its ok chikku, and its my 1 of favourite song..:-)",ham
T1425,train,1777,Did u see what I posted on your Facebook?,ham
T1426,train,1778,Call FREEPHONE 0800 542 0578 now!,spam
T1427,train,1779,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase,spam
T1428,train,1780,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear",ham
T1429,train,1781,"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",spam
T1430,train,1782,BIG BROTHER ALERT! The computer has selected u for 10k cash or #150 voucher. Call 09064018838. NTT PO Box CRO1327 18+ BT Landline Cost 150ppm mobiles vary,spam
T1431,train,1783,";-( oh well, c u later",ham
T1432,train,1784,My uncles in Atlanta. Wish you guys a great semester.,ham
T1433,train,1785,No dear i do have free messages without any recharge. Hi hi hi,ham
T1434,train,1786,"Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL",ham
T1435,train,1787,I dun believe u. I thk u told him.,ham
T1436,train,1788,"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!",ham
H0353,heldout,1789,Yes:)sura in sun tv.:)lol.,ham
T1437,train,1790,Arun can u transfr me d amt,ham
T1438,train,1791,Takin a shower now but yeah I'll leave when I'm done,ham
T1439,train,1792,Am not working but am up to eyes in philosophy so will text u later when a bit more free for chat...,ham
T1440,train,1793,U havent lost me ill always b here 4u.i didnt intend 2 hurt u but I never knew how u felt about me when Iwas+marine&thats what itried2tell urmom.i careabout u,ham
T1441,train,1794,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk",spam
H0354,heldout,1795,You bad girl. I can still remember them,ham
T1442,train,1796,How much i gave to you. Morning.,ham
T1443,train,1797,"I hope your alright babe? I worry that you might have felt a bit desparate when you learned the job was a fake ? I am here waiting when you come back, my love",ham
T1444,train,1798,"Hey, can you tell me blake's address? Carlos wanted me to meet him there but I got lost and he's not answering his phone",ham
T1445,train,1799,Can i get your opinion on something first?,ham
T1446,train,1800,That one week leave i put know that time. Why.,ham
T1447,train,1801,"If we hit it off, you can move in with me :)",ham
H0355,heldout,1802,excellent. I spent  &lt;#&gt;  years in the Air Force. Iraq and afghanistan. I am stable and honest. do you like traveling?,ham
T1448,train,1803,I wanna watch that movie,ham
T1449,train,1804,Ok lor thanx... Ü in school?,ham
T1450,train,1805,I'm in class. Did you get my text.,ham
T1451,train,1806,The bus leaves at  &lt;#&gt; ,ham
T1452,train,1807,God bless.get good sleep my dear...i will pray!,ham
T1453,train,1808,Todays Voda numbers ending 1225 are selected to receive a £50award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app ,spam
T1454,train,1809,Do have a nice day today. I love you so dearly.,ham
T1455,train,1810,Aiyo a bit pai seh ü noe... Scared he dun rem who i am then die... Hee... But he become better lookin oredi leh...,ham
H0356,heldout,1811,"Aight, I'll ask a few of my roommates",ham
T1456,train,1812,"Now, whats your house # again ? And do you have any beer there ?",ham
T1457,train,1813,Do ü all wan 2 meet up n combine all the parts? How's da rest of da project going?,ham
T1458,train,1814,"""Getting tickets 4 walsall tue 6 th march. My mate is getting me them on sat. ill pay my treat. Want 2 go. Txt bak .Terry""",ham
T1459,train,1815,Yes we are chatting too.,ham
T1460,train,1816,HI ITS JESS I DONT KNOW IF YOU ARE AT WORK BUT CALL ME WHEN U CAN IM AT HOME ALL EVE. XXX,ham
T1461,train,1817,Sian... Aft meeting supervisor got work 2 do liao... U working now?,ham
T1462,train,1818,Are you going to write ccna exam this week??,ham
T1463,train,1819,Well i will watch shrek in 3D!!B),ham
T1464,train,1820,Am i that much dirty fellow?,ham
T1465,train,1821,Dunno dat's wat he told me. Ok lor...,ham
H0357,heldout,1822,I'll probably be by tomorrow (or even later tonight if something's going on),ham
T1466,train,1823,I couldn't say no as he is a dying man and I feel sad for him so I will go and I just wanted you to know I would probably be gone late into your night,ham
H0358,heldout,1824,If you're thinking of lifting me one then no.,ham
T1467,train,1825,Same as u... Dun wan... Y u dun like me already ah... Wat u doing now? Still eating?,ham
H0359,heldout,1826,Sent me ur email id soon,ham
T1468,train,1827,Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!,ham
T1469,train,1828,"Dude. What's up. How Teresa. Hope you have been okay. When i didnt hear from these people, i called them and they had received the package since dec  &lt;#&gt; . Just thot you'ld like to know. Do have a fantastic year and all the best with your reading. Plus if you can really really Bam first aid for Usmle, then your work is done.",ham
T1470,train,1829,Hey gorgeous man. My work mobile number is. Have a good one babe. Squishy Mwahs.,ham
H0360,heldout,1830,May i call You later Pls,ham
T1471,train,1831,"Hottest pics straight to your phone!! See me getting Wet and Wanting, just for you xx Text PICS to 89555 now! txt costs 150p textoperator g696ga 18 XxX",spam
T1472,train,1832,That's the way you should stay oh.,ham
T1473,train,1833,Hello- thanx for taking that call. I got a job! Starts on monday!,ham
T1474,train,1834,What time is ur flight tmr?,ham
H0361,heldout,1835,When should I come over?,ham
H0362,heldout,1836,I have a rather prominent bite mark on my right cheek,ham
T1475,train,1837,* Will be september by then!,ham
T1476,train,1838,Are you wet right now?,ham
T1477,train,1839,And how's your husband.,ham
T1478,train,1840,"Hack Chat. Get backdoor entry into 121 chat rooms at a fraction of the cost. Reply NEO69 or call 09050280520, to subscribe 25p pm. DPS, Bcm box 8027 Ldn, wc1n3xx",spam
T1479,train,1841,Are we doing the norm tomorrow? I finish just a 4.15 cos of st tests. Need to sort library stuff out at some point tomo - got letter from today - access til end march so i better get move on!,ham
